branch	mode	backend	category	language	test	status	exit_code	duration_seconds	command	log
main	strict	ptrace	unit_tests	Rust	workspace_libs::bubbles::tests::test_bubble_sort_distance	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::bubbles::tests::test_bubble_sort_distance_mismatch	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::bubbles::tests::test_bubble_sort_iterator	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::bubbles::tests::test_bubble_sort_iterator_mismatch	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::bubbles::tests::test_expanted_perm	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::bubbles::tests::test_find_sortable_range	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::bubbles::tests::test_get_permutations	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::bubbles::tests::test_get_permutations_with_lots_of_mismatches	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::bubbles::tests::test_get_permutations_with_mismatch	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::bubbles::tests::test_midpoint	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::damerau_levenshtein::tests::long_common_prefix_same_len	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::damerau_levenshtein::tests::long_common_suffix_diff_len	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::damerau_levenshtein::tests::long_common_suffix_same_len	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::damerau_levenshtein::tests::longest_common_prefix_test	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::damerau_levenshtein::tests::longest_common_suffix_test	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::damerau_levenshtein::tests::same_length_shuffled	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::damerau_levenshtein::tests::smoke_test	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::needleman_wunsch::tests::alignment_includes_unmatched_suffix	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::needleman_wunsch::tests::bounded_alignment_rejects_large_matrices	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::needleman_wunsch::tests::test_gap_match	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::needleman_wunsch::tests::test_gap_start_match	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::needleman_wunsch::tests::test_partial_one_off_match	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::needleman_wunsch::tests::test_single_complete_match	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::needleman_wunsch::tests::test_single_complete_mismatch	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::error::tests::from_serializable_error	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::error::tests::into_serializable_error	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::script::test::shebang_bin_bash	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::script::test::shebang_env_python	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::script::test::shebang_invalid_shebang	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::script::test::shebang_struct_env_python_get_interpreter	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::script::test::shebang_struct_parse	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
main	strict	ptrace	unit_tests	Rust	workspace_libs::tests::global_allocator_usable	PASS	0	6.409	timeout 900s cargo test --workspace --lib -- --test-threads=1 	/tmp/hermit-progress-artifacts-final/main-strict-workspace_libs
